Instance;cuPDLP; a-indep,
2club200v15p5scn;3,877696990966797;3,877696990966797
30n20b8;600,0062069892883;600,0062069892883
a2864-99blp;17,741013050079346;17,741013050079346
academictimetablebig;8,92258095741272;8,92258095741272
academictimetablesmall;9,392736911773682;9,392736911773682
adult-max5features;600,0025541782379;600,0025541782379
adult-regularized;46,270771980285645;46,270771980285645
allcolor58;2,3779120445251465;2,3779120445251465
app1-2;600,0000059604645;600,0000059604645
atlanta-ip;315,55682015419006;315,55682015419006
bab2;600,0056838989258;600,0056838989258
bab3;600,004655122757;600,004655122757
bab5;270,1540861129761;270,1540861129761
bab6;600,0005588531494;600,0005588531494
blp-ar98;79,92198586463928;79,92198586463928
blp-ic97;132,13212203979492;132,13212203979492
blp-ic98;147,68043398857117;147,68043398857117
bppc6-02;80,7568747997284;80,7568747997284
bppc6-06;48,7320921421051;48,7320921421051
brazil3;72,23780608177185;72,23780608177185
cdc7-4-3-2;1,2151591777801514;1,2151591777801514
chromaticindex1024-7;1,8713130950927734;1,8713130950927734
chromaticindex512-7;1,9440631866455078;1,9440631866455078
ci-s4;600,000648021698;600,000648021698
circ10-3;3,412670135498047;3,412670135498047
cmflsp40-24-10-7;187,01710987091064;187,01710987091064
cmflsp40-36-2-10;182,42398595809937;182,42398595809937
cmflsp50-24-8-8;139,989492893219;139,989492893219
co-100;600,007602930069;600,007602930069
cryptanalysiskb128n5obj16;7,058027029037476;7,058027029037476
d20200;600,0058350563049;600,0058350563049
datt256;8,00456714630127;8,00456714630127
dc1l;77,85267496109009;77,85267496109009
dlr1;600,1843509674072;600,1843509674072
ds;256,2542989253998;256,2542989253998
ds-big;600,4205160140991;600,4205160140991
dws008-03;1,597876787185669;1,597876787185669
dws012-01;2,5374510288238525;2,5374510288238525
dws012-02;1,5901908874511719;1,5901908874511719
dws012-03;1,7662858963012695;1,7662858963012695
eilC76-2;55,44183897972107;55,44183897972107
eva1aprime6x6opt;67,71221780776978;67,71221780776978
ex10;2,4690420627593994;2,4690420627593994
ex1010-pi;76,65183401107788;76,65183401107788
ex9;2,4965038299560547;2,4965038299560547
fast0507;254,7995719909668;254,7995719909668
fhnw-binschedule0;600,0029661655426;600,0029661655426
fhnw-binschedule1;600,0037450790405;600,0037450790405
fhnw-binschedule2;80,50084900856018;80,50084900856018
fhnw-schedule-paira200;2,0573740005493164;2,0573740005493164
fhnw-schedule-paira400;2,620976209640503;2,620976209640503
fhnw-schedule-pairb200;1,2318308353424072;1,2318308353424072
fhnw-schedule-pairb400;1,4226789474487305;1,4226789474487305
fiball;5,565274000167847;5,565274000167847
genus-sym-g62-2;1,4784798622131348;1,4784798622131348
ger50-17-trans-dfn-3t;493,86841797828674;493,86841797828674
ger50-17-trans-pop-3t;449,2940411567688;449,2940411567688
germanrr;600,0081667900085;600,0081667900085
gfd-schedulen180f7d50m30k18;39,68917202949524;39,68917202949524
gmut-76-40;600,0029320716858;600,0029320716858
gmut-76-50;600,0005600452423;600,0005600452423
graph20-80-1rand;3,472208023071289;3,472208023071289
graph40-20-1rand;2,8845419883728027;2,8845419883728027
graph40-40-1rand;3,332624912261963;3,332624912261963
graph40-80-1rand;7,744303941726685;7,744303941726685
graphdraw-opmanager;2,4669651985168457;2,4669651985168457
hgms62;600,0247528553009;600,0247528553009
highschool1-aigio;5,76046895980835;5,76046895980835
hypothyroid-k1;238,84223890304565;238,84223890304565
iis-hc-cov;34,35692596435547;34,35692596435547
in;20,975118160247803;20,975118160247803
