Instance;cuPDLP
ns2124243;25,292462825775146
ns930473;6,07979416847229
nsrand-ipx;19,052310943603516
nucorsav;197,00300216674805
nursesched-sprint-hidden09;172,11469507217407
nursesched-sprint-late03;152,34176111221313
nursesched-sprint02;4,4547059535980225
opm2-z10-s4;197,06720304489136
opm2-z8-s0;200,97228693962097
pb-grow22;628,4722788333893
piperout-d27;376,0321099758148
rail507;600,0063390731812
reblock420;27,18180203437805
rmatr200-p10;144,54031205177307
rmatr200-p5;223,9789400100708
rmine13;464,42287588119507
rocII-5-11;91,89930605888367
rocII-8-11;107,7687840461731
roi5alpha10n8;23,94338893890381
s100;637,366553068161
s250r10;600,0019950866699
s55;301,8725199699402
satellites2-25;50,3813099861145
satellites2-40;165,3390130996704
satellites2-60-fs;134,34095191955566
savsched1;2,312052011489868
scpk4;652,1316890716553
scpl4;624,418790102005
scpm1;645,617833852768
scpn2;628,132073879242
sct5;445,1224629878998
seqsolve1;76,47256302833557
seqsolve2short4288;4,261522054672241
seqsolve3short4288excess384;157,61605787277222
shipsched;274,0246250629425
snip10x10-35r1budget17;5,674683094024658
sorrell3;0,10609292984008789
sorrell4;0,136383056640625
sorrell7;0,11073493957519531
sp97ar;668,7031168937683
sp97ic;645,3210399150848
sp98ic;724,4675590991974
splice1k1;354,86231088638306
square31;600,0020251274109
stockholm;754,8952379226685
supportcase10;369,82520294189453
supportcase12;147,54813194274902
supportcase2;1,781217098236084
supportcase23;7,794723033905029
supportcase39;158,89942908287048
supportcase40;10,20200800895691
supportcase41;21,982616186141968
supportcase43;1,1523988246917725
t1717;600,0042009353638
t1722;267,9289228916168
tanglegram4;1,452629804611206
tbfp-network;146,20754194259644
thor50dday;132,6200430393219
tpl-tub-ss16;600,0019431114197
uccase12;540,1099629402161
uccase7;209,16318583488464
uccase8;222,31180596351624
uccase9;657,1488199234009
usafa;53,54513096809387
v150d30-2hopcds;11,645025968551636
van;414,36535906791687
vpphard;4,447813987731934
wnq-n100-mw99-14;187,50295305252075
woodlands09;9,426793098449707
z26;4,657788038253784
