Instance;cuPDLP; a-indep,
graphdraw-opmanager;2,327653169631958;2,327653169631958
hgms62;600,0012209415436;600,0012209415436
highschool1-aigio;6,393798828125;6,393798828125
hypothyroid-k1;237,50341510772705;237,50341510772705
iis-hc-cov;47,00696015357971;47,00696015357971
in;20,410076141357422;20,410076141357422
irish-electricity;600,001916885376;600,001916885376
ivu06;386,69612193107605;386,69612193107605
ivu52;257,53096199035645;257,53096199035645
k1mushroom;16,096741914749146;16,096741914749146
kosova1;11,787680864334106;11,787680864334106
kottenpark09;600,0047190189362;600,0047190189362
lr1dr04vc05v17a-t360;600,0033950805664;600,0033950805664
lr2-22dr3-333vc4v17a-t60;600,0036730766296;600,0036730766296
map06;600,0005419254303;600,0005419254303
map10;600,0020070075989;600,0020070075989
map14860-20;600,0011210441589;600,0011210441589
map16715-04;600,4169340133667;600,4169340133667
map18;600,0021150112152;600,0021150112152
momentum1;600,000746011734;600,000746011734
mushroom-best;25,509680032730103;25,509680032730103
mzzv11;600,0031571388245;600,0031571388245
mzzv42z;600,0030620098114;600,0030620098114
n2seq36q;6,187535047531128;6,187535047531128
n3div36;11,00679087638855;11,00679087638855
n3seq24;27,800233840942383;27,800233840942383
neos-1122047;16,465042114257812;16,465042114257812
neos-1171448;1,8866751194000244;1,8866751194000244
neos-1354092;47,6976900100708;47,6976900100708
neos-1367061;29,331434965133667;29,331434965133667
neos-1593097;17,865356922149658;17,865356922149658
neos-2629914-sudost;1,3853449821472168;1,3853449821472168
neos-2746589-doon;41,989362955093384;41,989362955093384
neos-2978205-isar;2,974271059036255;2,974271059036255
neos-2991472-kalu;3,4859230518341064;3,4859230518341064
neos-3025225-shelon;55,42063117027283;55,42063117027283
neos-3209462-rhin;68,72741603851318;68,72741603851318
neos-3237086-abava;2,926072120666504;2,926072120666504
neos-3322547-alsek;37,725078105926514;37,725078105926514
neos-3354841-apure;62,03312015533447;62,03312015533447
neos-3372571-onahau;225,91685104370117;225,91685104370117
neos-3402294-bobin;17,339855194091797;17,339855194091797
neos-3755335-nizao;16,334115028381348;16,334115028381348
neos-3759587-noosa;13,6772780418396;13,6772780418396
neos-4292145-piako;382,8616991043091;382,8616991043091
neos-4295773-pissa;6,326413869857788;6,326413869857788
neos-4300652-rahue;3,571906805038452;3,571906805038452
neos-4321076-ruwer;133,32745122909546;133,32745122909546
neos-4322846-ryton;8,690178871154785;8,690178871154785
neos-4355351-swalm;11,305639028549194;11,305639028549194
neos-4359986-taipa;5,981974840164185;5,981974840164185
neos-4360552-sangro;4,395733833312988;4,395733833312988
neos-4408804-prosna;258,4815230369568;258,4815230369568
neos-4409277-trave;2,314816951751709;2,314816951751709
neos-4533806-waima;600,0000469684601;600,0000469684601
neos-4545615-waita;600,0000340938568;600,0000340938568
neos-4555749-wards;171,1430859565735;171,1430859565735
neos-4562542-watut;600,001042842865;600,001042842865
neos-4647027-thurso;113,25595188140869;113,25595188140869
neos-4647030-tutaki;141,61315894126892;141,61315894126892
neos-4647032-veleka;208,6043930053711;208,6043930053711
neos-4722843-widden;346,8991529941559;346,8991529941559
neos-4724674-aorere;330,85692405700684;330,85692405700684
neos-4760493-puerua;600,5590279102325;600,5590279102325
neos-4763324-toguru;600,8016691207886;600,8016691207886
neos-4797081-pakoka;600,0046238899231;600,0046238899231
neos-4805882-barwon;572,282711982727;572,282711982727
neos-4954274-beardy;80,79341697692871;80,79341697692871
neos-4972437-bojana;143,38573908805847;143,38573908805847
neos-4972461-bolong;270,40295219421387;270,40295219421387
neos-4976951-bunnoo;364,9592590332031;364,9592590332031
neos-498623;39,419926166534424;39,419926166534424
neos-5013590-toitoi;600,0072629451752;600,0072629451752
neos-5041822-cockle;600,0000388622284;600,0000388622284
neos-5049753-cuanza;4,669533967971802;4,669533967971802
neos-5052403-cygnet;256,2378599643707;256,2378599643707
neos-5076235-embley;16,147804975509644;16,147804975509644
neos-5079731-flyers;14,940887928009033;14,940887928009033
neos-5083528-gimone;1,3316631317138672;1,3316631317138672
neos-5102383-irwell;12,054075002670288;12,054075002670288
neos-5104907-jarama;600,0032291412354;600,0032291412354
neos-5106984-jizera;7,556189060211182;7,556189060211182
neos-5108386-kalang;284,23572182655334;284,23572182655334
neos-5114902-kasavu;7,99114203453064;7,99114203453064
neos-5116085-kenana;7,208173990249634;7,208173990249634
neos-5118834-korana;255,38504004478455;255,38504004478455
neos-5118851-kowhai;7,586884021759033;7,586884021759033
neos-5123665-limmat;600,0044658184052;600,0044658184052
neos-5129192-manaia;115,06152105331421;115,06152105331421
neos-5138690-middle;600,0028259754181;600,0028259754181
neos-5149806-wieprz;3,376060962677002;3,376060962677002
neos-5188808-nattai;3,196660041809082;3,196660041809082
